gene_id	utrname1	gene_symbol	gs_id
509	NM_001320886	ATP5F1C	11322
509	NM_001001973	ATP5F1C	11322
513	NM_001001975	ATP5F1D	14697
513	NM_001687	ATP5F1D	14697
514	NM_006886	ATP5F1E	10460
515	NM_001688	ATP5PB	11454
516	NM_001002027	ATP5MC1	13300
516	NM_005175	ATP5MC1	13300
517	NM_005176	ATP5MC2	10059
517	NM_001002031	ATP5MC2	10059
518	NM_001689	ATP5MC3	7984
518	NM_001190329	ATP5MC3	7984
518	NM_001002258	ATP5MC3	7984
521	NM_007100	ATP5ME	9899
521	NR_033743	ATP5ME	9899
522	NM_001003701	ATP5PF	9633
522	NM_001003696	ATP5PF	9633
522	NM_001320266	ATP5PF	9633
522	NM_001003703	ATP5PF	9633
522	NM_001685	ATP5PF	9633
522	NM_001003697	ATP5PF	9633
522	NM_001320267	ATP5PF	9633
523	NM_001690	ATP6V1A	6997
525	NM_001692	ATP6V1B1	13669
526	NM_001693	ATP6V1B2	1080
527	NM_001198569	ATP6V0C	10385
527	NM_001694	ATP6V0C	10385
528	NM_001695	ATP6V1C1	555
529	NM_001039366	ATP6V1E1	7093
529	NM_001039367	ATP6V1E1	7093
529	NM_001696	ATP6V1E1	7093
533	NM_001039457	ATP6V0B	12190
533	NM_004047	ATP6V0B	12190
533	NM_001294333	ATP6V0B	12190
535	NM_005177	ATP6V0A1	398
535	NM_001130020	ATP6V0A1	398
535	NM_001130021	ATP6V0A1	398
537	NM_001183	ATP6AP1	9101
538	NM_001282224	ATP7A	4231
538	NM_000052	ATP7A	4231
539	NM_001697	ATP5PO	9941
540	NM_001005918	ATP7B	8097
540	NM_001243182	ATP7B	8097
540	NM_000053	ATP7B	8097
545	NM_001184	ATR	11799
546	NM_000489	ATRX	1624
546	NM_138270	ATRX	1624
547	NM_004321	KIF1A	10108
547	NM_001320705	KIF1A	10108
547	NM_001244008	KIF1A	10108
549	NM_001698	AUH	5865
549	NM_001306190	AUH	5865
550	NM_181575	AUP1	7782
550	NR_126511	AUP1	7782
550	NR_126510	AUP1	7782
551	NM_000490	AVP	4373
552	NM_000706	AVPR1A	12547
553	NM_000707	AVPR1B	4681
558	NM_001699	AXL	902
558	NM_021913	AXL	902
558	NM_001278599	AXL	902
563	NM_001185	AZGP1	6150
567	NM_004048	B2M	8251
567	NM_004048	B2M	8251
570	NM_001127610	BAAT	1881
570	NM_001127610	BAAT	1881
570	NM_001701	BAAT	1881
570	NM_001701	BAAT	1881
571	NM_206866	BACH1	298
571	NM_001186	BACH1	298
572	NM_004322	BAD	10145
572	NM_032989	BAD	10145
573	NM_001172415	BAG1	11418
573	NM_004323	BAG1	11418
576	NM_001294335	ADGRB2	10953
576	NM_001294336	ADGRB2	10953
577	NM_001704	ADGRB3	4372
578	NM_001188	BAK1	709
579	NM_001189	NKX3-2	4399
580	NR_104215	BARD1	1253
580	NM_001282545	BARD1	1253
580	NM_001282543	BARD1	1253
580	NM_001282549	BARD1	1253
580	NM_000465	BARD1	1253
580	NR_104212	BARD1	1253
580	NM_001282548	BARD1	1253
580	NR_104216	BARD1	1253
581	NM_138761	BAX	2372
581	NM_001291430	BAX	2372
581	NM_138763	BAX	2372
581	NM_001291429	BAX	2372
581	NM_138764	BAX	2372
581	NM_001291431	BAX	2372
581	NM_001291428	BAX	2372
581	NM_004324	BAX	2372
582	NM_024649	BBS1	13947
583	NM_031885	BBS2	14390
585	NM_033028	BBS4	12461
585	NM_001320665	BBS4	12461
585	NM_001252678	BBS4	12461
586	NM_001178092	BCAT1	1230
586	NM_001178094	BCAT1	1230
586	NM_001178093	BCAT1	1230
586	NM_001178091	BCAT1	1230
586	NM_005504	BCAT1	1230
587	NM_001190	BCAT2	8310
587	NM_001284325	BCAT2	8310
587	NM_001164773	BCAT2	8310
590	NM_000055	BCHE	4009
593	NM_001164783	BCKDHA	10703
593	NM_000709	BCKDHA	10703
594	NM_001318975	BCKDHB	397
594	NM_000056	BCKDHB	397
594	NM_183050	BCKDHB	397
595	NM_053056	CCND1	84
596	NM_000633	BCL2	29
596	NM_000657	BCL2	29
597	NM_004049	BCL2A1	3112
597	NM_001114735	BCL2A1	3112
598	NM_001322239	BCL2L1	1345
598	NM_001322242	BCL2L1	1345
598	NM_001317921	BCL2L1	1345
598	NM_138578	BCL2L1	1345
598	NR_134257	BCL2L1	1345
598	NM_001317920	BCL2L1	1345
598	NM_001191	BCL2L1	1345
598	NM_001317919	BCL2L1	1345
598	NM_001322240	BCL2L1	1345
599	NM_001199839	BCL2L2	309
599	NM_004050	BCL2L2	309
602	NM_005178	BCL3	1999
604	NM_001134738	BCL6	188
604	NM_001706	BCL6	188
604	NM_001130845	BCL6	188
605	NM_001024808	BCL7A	710
605	NM_020993	BCL7A	710
607	NM_004326	BCL9	8061
608	NM_001192	TNFRSF17	6018
610	NM_001194	HCN2	330
611	NM_001708	OPN1SW	3047
613	NM_004327	BCR	10016
613	NM_021574	BCR	10016
617	NM_001257344	BCS1L	10631
617	NM_004328	BCS1L	10631
617	NM_001079866	BCS1L	10631
617	NM_001318836	BCS1L	10631
617	NM_001257342	BCS1L	10631
617	NM_001320717	BCS1L	10631
617	NM_001257343	BCS1L	10631
622	NM_203315	BDH1	13720
622	NM_004051	BDH1	13720
622	NM_203314	BDH1	13720
623	NM_000710	BDKRB1	6772
624	NM_000623	BDKRB2	11979
627	NM_001143808	BDNF	135
627	NM_001143805	BDNF	135
627	NM_170735	BDNF	135
627	NM_001143806	BDNF	135
627	NM_001709	BDNF	135
627	NM_001143810	BDNF	135
627	NM_170731	BDNF	135
627	NM_170734	BDNF	135
627	NM_170733	BDNF	135
627	NM_001143812	BDNF	135
627	NM_001143814	BDNF	135
627	NM_170732	BDNF	135
627	NM_001143807	BDNF	135
627	NM_001143809	BDNF	135
627	NM_001143816	BDNF	135
627	NM_001143813	BDNF	135
627	NM_001143811	BDNF	135
629	NM_001710	CFB	4411
631	NM_001278607	BFSP1	11843
631	NM_001278606	BFSP1	11843
631	NM_001161705	BFSP1	11843
631	NM_001195	BFSP1	11843
631	NM_001278608	BFSP1	11843
632	NM_199173	BGLAP	1090
633	NM_001711	BGN	13309
636	NM_001714	BICD1	7895
636	NM_001003398	BICD1	7895
637	NM_001244567	BID	1883
637	NM_001244570	BID	1883
637	NM_197967	BID	1883
637	NM_001196	BID	1883
637	NM_197966	BID	1883
637	NM_001244569	BID	1883
637	NM_001244572	BID	1883
638	NM_001197	BIK	4641
639	NM_001198	PRDM1	679
639	NM_182907	PRDM1	679
641	NM_001287246	BLM	2605
641	NM_001287248	BLM	2605
641	NM_000057	BLM	2605
641	NM_001287247	BLM	2605
642	NM_000386	BLMH	9743
643	NM_032966	CXCR5	14181
643	NM_001716	CXCR5	14181
644	NM_000712	BLVRA	11764
644	NM_001253823	BLVRA	11764
645	NM_000713	BLVRB	8702
646	NM_001301206	BNC1	4087
646	NM_001717	BNC1	4087
648	NM_005180	BMI1	91
649	NM_001199	BMP1	1876
649	NM_006129	BMP1	1876
650	NM_001200	BMP2	3415
651	NM_001201	BMP3	11965
652	NM_001202	BMP4	11933
652	NM_130850	BMP4	11933
653	NM_021073	BMP5	13769
654	NM_001718	BMP6	6628
655	NM_001719	BMP7	691
656	NM_001720	BMP8B	8864
657	NM_004329	BMPR1A	6356
658	NM_001203	BMPR1B	132
658	NM_001256793	BMPR1B	132
658	NM_001256792	BMPR1B	132
658	NM_001256794	BMPR1B	132
659	NM_001204	BMPR2	86
661	NM_001722	POLR3D	683
663	NM_001320675	BNIP2	1744
663	NM_004330	BNIP2	1744
663	NM_001320674	BNIP2	1744
664	NM_004052	BNIP3	121
665	NM_004331	BNIP3L	1063
666	NM_032515	BOK	10998
667	NM_015548	DST	4020
667	NM_001144769	DST	4020
667	NM_001723	DST	4020
667	NM_001144770	DST	4020
667	NM_183380	DST	4020
668	NM_023067	FOXL2	12305
669	NM_199186	BPGM	4798
669	NM_001293085	BPGM	4798
669	NM_001724	BPGM	4798
672	NM_007299	BRCA1	671
672	NM_007294	BRCA1	671
672	NM_007300	BRCA1	671
672	NM_007297	BRCA1	671
672	NR_027676	BRCA1	671
672	NM_007298	BRCA1	671
673	NM_004333	BRAF	9999
675	NM_000059	BRCA2	670
676	NM_001242808	BRDT	7027
676	NM_001242807	BRDT	7027
676	NM_001726	BRDT	7027
676	NM_001242805	BRDT	7027
676	NM_001242806	BRDT	7027
676	NM_207189	BRDT	7027
676	NM_001242810	BRDT	7027
677	NM_001244701	ZFP36L1	1513
677	NM_004926	ZFP36L1	1513
677	NM_001244698	ZFP36L1	1513
678	NM_006887	ZFP36L2	945
680	NM_001727	BRS3	14091
682	NM_198590	BSG	11034
682	NM_001322243	BSG	11034
682	NM_198591	BSG	11034
682	NM_198589	BSG	11034
682	NM_001728	BSG	11034
685	NM_001316963	BTC	6397
685	NM_001729	BTC	6397
686	NM_001281723	BTD	12500
686	NM_000060	BTD	12500
686	NM_001281726	BTD	12500
686	NM_001281724	BTD	12500
686	NM_001281725	BTD	12500
687	NM_001206	KLF9	2094
688	NM_001286818	KLF5	122
688	NM_001730	KLF5	122
689	NM_001037637	BTF3	5811
689	NM_001207	BTF3	5811
694	NM_001731	BTG1	8486
695	NM_000061	BTK	315
695	NM_001287345	BTK	315
695	NM_001287344	BTK	315
699	NM_001278617	BUB1	2181
699	NM_001278616	BUB1	2181
699	NM_004336	BUB1	2181
701	NM_001211	BUB1B	2465
705	NM_004053	BYSL	6171
708	NM_001212	C1QBP	629
710	NM_001032295	SERPING1	4420
710	NM_000062	SERPING1	4420
712	NM_015991	C1QA	3335
713	NM_000491	C1QB	9094
715	NM_001733	C1R	13983
716	NM_001734	C1S	4454
716	NM_201442	C1S	4454
717	NM_001178063	C2	3531
717	NM_001282457	C2	3531
717	NM_000063	C2	3531
717	NM_001145903	C2	3531
717	NM_001282459	C2	3531
717	NM_001282458	C2	3531
717	NM_001282459	C2	3531
718	NM_000064	C3	8215
725	NM_001017365	C4BPB	5957
725	NM_001017367	C4BPB	5957
725	NM_000716	C4BPB	5957
725	NM_001017364	C4BPB	5957
725	NM_001017366	C4BPB	5957
726	NM_004055	CAPN5	12251
727	NM_001317163	C5	2566
727	NM_001317164	C5	2566
727	NM_001735	C5	2566
728	NM_001736	C5AR1	4654
729	NM_000065	C6	13833
729	NM_001115131	C6	13833
730	NM_000587	C7	14653
731	NM_000562	C8A	3525
733	NM_000606	C8G	2973
738	NM_013265	VPS51	9507
740	NM_004927	MRPL49	6237
741	NM_014205	ZNHIT2	9013
744	NM_001145399	MPPED2	3058
744	NM_001584	MPPED2	3058
745	NM_001127392	MYRF	1792
745	NM_013279	MYRF	1792
747	NM_006133	DAGLA	3856
753	NM_001003674	LDLRAD4	3451
753	NM_181482	LDLRAD4	3451
753	NM_001276251	LDLRAD4	3451
753	NM_181481	LDLRAD4	3451
753	NM_001003675	LDLRAD4	3451
753	NM_001276249	LDLRAD4	3451
754	NM_001286822	PTTG1IP	797
754	NR_104597	PTTG1IP	797
754	NM_004339	PTTG1IP	797
755	NM_001271440	CFAP410	13122
755	NM_004928	CFAP410	13122
755	NM_001271442	CFAP410	13122
755	NM_001271441	CFAP410	13122
757	NR_040016	TMEM50B	8604
757	NM_006134	TMEM50B	8604
758	NM_001044370	MPPED1	14396
759	NM_001128831	CA1	6026
759	NM_001291967	CA1	6026
759	NM_001164830	CA1	6026
759	NM_001291968	CA1	6026
759	NM_001128829	CA1	6026
759	NM_001128830	CA1	6026
759	NM_001738	CA1	6026
760	NM_000067	CA2	8997
760	NM_001293675	CA2	8997
761	NM_005181	CA3	3893
763	NM_001739	CA5A	4119
765	NM_001270502	CA6	12745
765	NM_001215	CA6	12745
765	NM_001270501	CA6	12745
767	NM_001321839	CA8	7387
767	NM_001321838	CA8	7387
767	NR_135821	CA8	7387
767	NM_001321837	CA8	7387
767	NM_004056	CA8	7387
768	NM_001216	CA9	8078
770	NM_001217	CA11	8449
770	NR_136241	CA11	8449
771	NM_001293642	CA12	478
771	NM_001218	CA12	478
771	NR_135511	CA12	478
771	NM_206925	CA12	478
773	NM_000068	CACNA1A	13687
773	NM_001127222	CACNA1A	13687
773	NM_001174080	CACNA1A	13687
773	NM_023035	CACNA1A	13687
773	NM_001127221	CACNA1A	13687
774	NM_001243812	CACNA1B	3765
774	NM_000718	CACNA1B	3765
775	NM_001129830	CACNA1C	329
775	NM_001129840	CACNA1C	329
775	NM_001167623	CACNA1C	329
775	NM_001129831	CACNA1C	329
775	NM_199460	CACNA1C	329
775	NM_001129838	CACNA1C	329
775	NM_001129834	CACNA1C	329
775	NM_000719	CACNA1C	329
775	NM_001129844	CACNA1C	329
775	NM_001129827	CACNA1C	329
775	NM_001167625	CACNA1C	329
775	NM_001167624	CACNA1C	329
775	NM_001129842	CACNA1C	329
775	NM_001129841	CACNA1C	329
775	NM_001129846	CACNA1C	329
775	NM_001129833	CACNA1C	329
775	NM_001129837	CACNA1C	329
775	NM_001129832	CACNA1C	329
775	NM_001129829	CACNA1C	329
775	NM_001129835	CACNA1C	329
775	NM_001129843	CACNA1C	329
775	NM_001129836	CACNA1C	329
775	NM_001129839	CACNA1C	329
776	NM_001128840	CACNA1D	12451
776	NM_000720	CACNA1D	12451
776	NM_001128839	CACNA1D	12451
777	NM_001205294	CACNA1E	14185
777	NM_001205293	CACNA1E	14185
777	NM_000721	CACNA1E	14185
779	NM_000069	CACNA1S	8819
780	NM_013994	DDR1	1440
780	NM_013994	DDR1	1440
780	NM_001954	DDR1	1440
780	NM_001954	DDR1	1440
780	NM_013994	DDR1	1440
780	NM_001202521	DDR1	1440
780	NM_001297654	DDR1	1440
780	NM_013993	DDR1	1440
780	NM_001297654	DDR1	1440
780	NM_001297653	DDR1	1440
780	NM_001297652	DDR1	1440
780	NM_001297653	DDR1	1440
780	NM_013993	DDR1	1440
780	NM_001954	DDR1	1440
780	NM_001297652	DDR1	1440
780	NM_001202523	DDR1	1440
780	NM_001297654	DDR1	1440
780	NM_001297652	DDR1	1440
780	NM_001202522	DDR1	1440
780	NM_001202523	DDR1	1440
780	NM_001202521	DDR1	1440
780	NM_013993	DDR1	1440
780	NM_001202521	DDR1	1440
780	NM_001297653	DDR1	1440
780	NM_001202522	DDR1	1440
780	NM_001202523	DDR1	1440
780	NM_001202522	DDR1	1440
781	NM_000722	CACNA2D1	477
781	NM_001302890	CACNA2D1	477
782	NM_199248	CACNB1	5798
782	NM_199247	CACNB1	5798
782	NM_000723	CACNB1	5798
783	NM_000724	CACNB2	8530
783	NM_201590	CACNB2	8530
783	NM_201596	CACNB2	8530
783	NM_001167945	CACNB2	8530
783	NM_201571	CACNB2	8530
783	NM_201570	CACNB2	8530
783	NM_201572	CACNB2	8530
783	NM_201597	CACNB2	8530
783	NM_201593	CACNB2	8530
784	NM_001206916	CACNB3	2685
784	NM_001206917	CACNB3	2685
784	NM_001206915	CACNB3	2685
784	NM_000725	CACNB3	2685
785	NM_000726	CACNB4	8996
785	NM_001005746	CACNB4	8996
785	NM_001145798	CACNB4	8996
785	NM_001320722	CACNB4	8996
785	NM_001005747	CACNB4	8996
786	NM_000727	CACNG1	2752
788	NM_000387	SLC25A20	13921
790	NM_001306079	CAD	6943
790	NM_004341	CAD	6943
794	NM_007088	CALB2	4331
794	NM_001740	CALB2	4331
795	NM_004057	S100G	6686
797	NM_000728	CALCB	8081
799	NM_001164737	CALCR	12286
799	NM_001742	CALCR	12286
799	NM_001164738	CALCR	12286
800	NM_033157	CALD1	6828
800	NM_033140	CALD1	6828
800	NM_033138	CALD1	6828
800	NM_033139	CALD1	6828
800	NM_004342	CALD1	6828
801	NM_006888	CALM1	7131
805	NM_001305625	CALM2	1856
805	NM_001305624	CALM2	1856
805	NM_001305626	CALM2	1856
805	NM_001743	CALM2	1856
808	NM_005184	CALM3	1382
810	NM_005185	CALML3	13020
811	NM_004343	CALR	6301
813	NM_001130674	CALU	5194
813	NM_001199672	CALU	5194
813	NM_001219	CALU	5194
813	NM_001199671	CALU	5194
813	NM_001199673	CALU	5194
814	NM_001744	CAMK4	7372
814	NM_001323375	CAMK4	7372
814	NM_001323374	CAMK4	7372
814	NM_001323377	CAMK4	7372
814	NM_001323376	CAMK4	7372
815	NM_171825	CAMK2A	12805
815	NM_015981	CAMK2A	12805
816	NM_172080	CAMK2B	11208
816	NM_172082	CAMK2B	11208
816	NM_172084	CAMK2B	11208
816	NM_172081	CAMK2B	11208
816	NM_172078	CAMK2B	11208
816	NM_001220	CAMK2B	11208
816	NM_001293170	CAMK2B	11208
816	NM_172079	CAMK2B	11208
816	NM_172083	CAMK2B	11208
817	NM_001321576	CAMK2D	7822
817	NM_001321578	CAMK2D	7822
817	NM_001321575	CAMK2D	7822
817	NM_001321577	CAMK2D	7822
817	NM_001321583	CAMK2D	7822
817	NM_172127	CAMK2D	7822
817	NM_001321589	CAMK2D	7822
817	NM_001321571	CAMK2D	7822
817	NM_001321574	CAMK2D	7822
817	NM_001321579	CAMK2D	7822
817	NM_172115	CAMK2D	7822
817	NM_001321580	CAMK2D	7822
817	NM_172114	CAMK2D	7822
817	NM_172128	CAMK2D	7822
817	NM_001321588	CAMK2D	7822
817	NM_001321569	CAMK2D	7822
817	NM_001321570	CAMK2D	7822
817	NM_172129	CAMK2D	7822
817	NM_001321567	CAMK2D	7822
817	NM_001321590	CAMK2D	7822
817	NM_001321582	CAMK2D	7822
817	NM_001321568	CAMK2D	7822
817	NM_001321566	CAMK2D	7822
817	NM_001321572	CAMK2D	7822
817	NM_001321592	CAMK2D	7822
817	NM_001321573	CAMK2D	7822
817	NM_001321581	CAMK2D	7822
817	NM_001321591	CAMK2D	7822
817	NM_001321585	CAMK2D	7822
817	NM_001321587	CAMK2D	7822
817	NM_001321586	CAMK2D	7822
817	NM_001321584	CAMK2D	7822
817	NM_001221	CAMK2D	7822
818	NM_172170	CAMK2G	1377
818	NM_172169	CAMK2G	1377
818	NM_001204492	CAMK2G	1377
818	NM_001320898	CAMK2G	1377
818	NM_001222	CAMK2G	1377
818	NM_172173	CAMK2G	1377
818	NM_172171	CAMK2G	1377
819	NM_001745	CAMLG	10475
820	NM_004345	CAMP	6724
821	NM_001024649	CANX	9798
821	NM_001746	CANX	9798
822	NM_001320732	CAPG	617
822	NM_001256140	CAPG	617
822	NM_001256139	CAPG	617
822	NM_001320734	CAPG	617
822	NM_001320733	CAPG	617
822	NM_001747	CAPG	617
823	NM_005186	CAPN1	6922
823	NM_001198869	CAPN1	6922
823	NM_001198868	CAPN1	6922
824	NM_001146068	CAPN2	7831
824	NM_001748	CAPN2	7831
825	NM_173087	CAPN3	12449
825	NM_173090	CAPN3	12449
825	NM_173089	CAPN3	12449
825	NM_000070	CAPN3	12449
825	NM_173088	CAPN3	12449
825	NM_024344	CAPN3	12449
826	NM_001302632	CAPNS1	6698
826	NM_001003962	CAPNS1	6698
826	NM_001302633	CAPNS1	6698
826	NM_001749	CAPNS1	6698
827	NM_014289	CAPN6	14184
828	NM_004058	CAPS	14591
828	NM_080590	CAPS	14591
829	NM_006135	CAPZA1	1221
830	NM_006136	CAPZA2	8030
831	NM_001190442	CAST	6351
831	NM_001042440	CAST	6351
831	NM_001284212	CAST	6351
831	NM_173060	CAST	6351
831	NM_001284213	CAST	6351
832	NM_001206541	CAPZB	5347
832	NM_001206540	CAPZB	5347
832	NM_001313932	CAPZB	5347
832	NM_004930	CAPZB	5347
832	NM_001282162	CAPZB	5347
833	NM_001014437	CARS	5697
833	NM_001194997	CARS	5697
833	NM_001751	CARS	5697
833	NM_139273	CARS	5697
833	NR_036542	CARS	5697
833	NR_036542	CARS	5697
834	NM_033292	CASP1	14054
834	NM_033294	CASP1	14054
834	NM_033295	CASP1	14054
834	NM_001257118	CASP1	14054
834	NM_001257119	CASP1	14054
834	NM_001223	CASP1	14054
834	NM_033293	CASP1	14054
835	NM_032983	CASP2	10269
835	NM_032982	CASP2	10269
835	NM_001224	CASP2	10269
836	NM_032991	CASP3	1088
836	NM_004346	CASP3	1088
837	NM_033306	CASP4	9060
837	NM_001225	CASP4	9060
838	NM_001136112	CASP5	12530
838	NM_001136109	CASP5	12530
838	NM_004347	CASP5	12530
838	NR_024239	CASP5	12530
838	NR_036562	CASP5	12530
838	NM_001136110	CASP5	12530
839	NR_133012	CASP6	14545
839	NM_032992	CASP6	14545
839	NM_001226	CASP6	14545
840	NM_033339	CASP7	5432
840	NM_001320911	CASP7	5432
840	NM_001267057	CASP7	5432
840	NM_033340	CASP7	5432
840	NM_001267058	CASP7	5432
840	NM_033338	CASP7	5432
840	NM_001227	CASP7	5432
840	NM_001267056	CASP7	5432
841	NM_033358	CASP8	1713
841	NM_033356	CASP8	1713
841	NM_001080124	CASP8	1713
841	NM_001080125	CASP8	1713
841	NM_033355	CASP8	1713
841	NM_001228	CASP8	1713
842	NM_001229	CASP9	688
842	NR_102732	CASP9	688
842	NR_102733	CASP9	688
842	NM_032996	CASP9	688
842	NM_001278054	CASP9	688
843	NM_001206524	CASP10	11940
843	NM_032976	CASP10	11940
843	NM_001206542	CASP10	11940
843	NM_032974	CASP10	11940
843	NM_032977	CASP10	11940
843	NM_001306083	CASP10	11940
843	NM_001230	CASP10	11940
844	NM_001231	CASQ1	4286
845	NM_001232	CASQ2	6122
846	NM_000388	CASR	1424
846	NM_001178065	CASR	1424
847	NM_001752	CAT	2150
857	NM_001753	CAV1	222
857	NM_001172897	CAV1	222
857	NM_001172895	CAV1	222
857	NM_001172896	CAV1	222
858	NM_001206748	CAV2	2035
858	NM_001233	CAV2	2035
858	NM_198212	CAV2	2035
858	NM_001206747	CAV2	2035
860	NM_001015051	RUNX2	1091
860	NM_001024630	RUNX2	1091
860	NM_001278478	RUNX2	1091
861	NM_001754	RUNX1	45
861	NM_001001890	RUNX1	45
861	NM_001122607	RUNX1	45
862	NM_175635	RUNX1T1	5431
862	NM_001198628	RUNX1T1	5431
862	NM_175634	RUNX1T1	5431
862	NM_001198626	RUNX1T1	5431
862	NM_001198630	RUNX1T1	5431
862	NM_004349	RUNX1T1	5431
862	NM_001198627	RUNX1T1	5431
862	NM_001198633	RUNX1T1	5431
862	NM_175636	RUNX1T1	5431
862	NM_001198679	RUNX1T1	5431
862	NM_001198634	RUNX1T1	5431
862	NM_001198631	RUNX1T1	5431
862	NM_001198629	RUNX1T1	5431
862	NM_001198632	RUNX1T1	5431
862	NM_001198625	RUNX1T1	5431
863	NM_005187	CBFA2T3	14279
863	NM_175931	CBFA2T3	14279
864	NM_004350	RUNX3	17
864	NM_001320672	RUNX3	17
864	NM_001031680	RUNX3	17
865	NM_022845	CBFB	203
865	NM_001755	CBFB	203
867	NM_005188	CBL	11759
868	NM_001321793	CBLB	14183
868	NM_001321811	CBLB	14183
868	NM_001321813	CBLB	14183
868	NM_001321806	CBLB	14183
868	NM_001321808	CBLB	14183
868	NR_135812	CBLB	14183
868	NM_001321816	CBLB	14183
868	NM_001321807	CBLB	14183
868	NM_001321822	CBLB	14183
868	NM_001321796	CBLB	14183
868	NR_135807	CBLB	14183
868	NM_001321820	CBLB	14183
868	NM_001321795	CBLB	14183
868	NM_001321794	CBLB	14183
868	NM_001321798	CBLB	14183
868	NR_135810	CBLB	14183
868	NM_001321791	CBLB	14183
868	NR_135808	CBLB	14183
868	NM_001321799	CBLB	14183
868	NR_135811	CBLB	14183
868	NM_170662	CBLB	14183
868	NM_001321786	CBLB	14183
868	NM_001321790	CBLB	14183
868	NR_135806	CBLB	14183
868	NM_001321789	CBLB	14183
868	NM_001321788	CBLB	14183
868	NM_001321797	CBLB	14183
868	NR_135809	CBLB	14183
871	NM_001235	SERPINH1	6632
871	NM_001207014	SERPINH1	6632
873	NM_001286789	CBR1	10284
873	NM_001757	CBR1	10284
874	NM_001236	CBR3	6577
875	NM_001178009	CBS	10213
875	NM_000071	CBS	10213
875	NM_001321072	CBS	10213
875	NM_001320298	CBS	10213
875	NM_001178008	CBS	10213
881	NM_005893	CCIN	10865
883	NM_004059	KYAT1	10710
883	NM_001122672	KYAT1	10710
883	NR_109829	KYAT1	10710
883	NM_001122671	KYAT1	10710
883	NM_001287390	KYAT1	10710
887	NM_176875	CCKBR	1804
887	NM_001318029	CCKBR	1804
889	NM_194454	KRIT1	12404
889	NM_194455	KRIT1	12404
889	NM_001013406	KRIT1	12404
889	NM_194456	KRIT1	12404
889	NM_004912	KRIT1	12404
890	NM_001237	CCNA2	52
891	NM_031966	CCNB1	6082
892	NM_005190	CCNC	4762
892	NM_001013399	CCNC	4762
894	NM_001759	CCND2	49
896	NM_001136125	CCND3	275
896	NM_001287427	CCND3	275
896	NM_001136126	CCND3	275
896	NM_001136017	CCND3	275
896	NM_001760	CCND3	275
896	NM_001287434	CCND3	275
898	NM_001322261	CCNE1	113
898	NM_001322262	CCNE1	113
898	NM_001322259	CCNE1	113
898	NM_001238	CCNE1	113
899	NM_001761	CCNF	190
899	NM_001323538	CCNF	190
900	NM_199246	CCNG1	964
900	NM_004060	CCNG1	964
901	NM_004354	CCNG2	2781
902	NM_001239	CCNH	9617
902	NM_001199189	CCNH	9617
904	NM_001277842	CCNT1	1426
904	NM_001240	CCNT1	1426
905	NM_001320748	CCNT2	644
905	NM_058241	CCNT2	644
905	NM_001320749	CCNT2	644
905	NM_001241	CCNT2	644
908	NM_001009186	CCT6A	8305
908	NM_001762	CCT6A	8305
911	NM_001765	CD1C	14563
912	NM_001319145	CD1D	4579
912	NM_001766	CD1D	4579
915	NM_001040651	CD3D	13570
915	NM_000732	CD3D	13570
916	NM_000733	CD3E	13002
917	NM_000073	CD3G	14586
919	NM_000734	CD247	1334
919	NM_198053	CD247	1334
920	NM_001195015	CD4	11931
920	NM_001195016	CD4	11931
920	NM_001195017	CD4	11931
920	NM_001195014	CD4	11931
920	NM_000616	CD4	11931
922	NM_005894	CD5L	3154
925	NM_001768	CD8A	2207
925	NR_027353	CD8A	2207
925	NM_171827	CD8A	2207
925	NM_001145873	CD8A	2207
928	NM_001769	CD9	3979
929	NM_000591	CD14	2773
929	NM_001174105	CD14	2773
929	NM_001040021	CD14	2773
929	NM_001174104	CD14	2773
930	NM_001770	CD19	13561
930	NM_001178098	CD19	13561
931	NM_152866	MS4A1	14418
931	NM_021950	MS4A1	14418
932	NM_001031666	MS4A3	5820
932	NM_001031809	MS4A3	5820
932	NM_006138	MS4A3	5820
933	NM_001771	CD22	3176
933	NM_001185101	CD22	3176
933	NM_001278417	CD22	3176
933	NM_001185099	CD22	3176
933	NM_001185100	CD22	3176
939	NM_001242	CD27	3536
940	NM_001243077	CD28	8795
940	NM_001243078	CD28	8795
940	NM_006139	CD28	8795
941	NM_005191	CD80	5840
942	NM_175862	CD86	6426
942	NM_006889	CD86	6426
942	NM_001206925	CD86	6426
942	NM_176892	CD86	6426
942	NM_001206924	CD86	6426
943	NM_001243	TNFRSF8	14421
943	NM_001281430	TNFRSF8	14421
944	NM_001244	TNFSF8	14137
944	NM_001252290	TNFSF8	14137
945	NM_001082618	CD33	4693
945	NM_001772	CD33	4693
945	NM_001177608	CD33	4693
946	NM_001245	SIGLEC6	14649
946	NM_198845	SIGLEC6	14649
946	NM_198846	SIGLEC6	14649
946	NM_001177548	SIGLEC6	14649
946	NM_001177549	SIGLEC6	14649
946	NM_001177547	SIGLEC6	14649
947	NM_001025109	CD34	1217
947	NM_001773	CD34	1217
948	NM_001001548	CD36	4496
948	NM_001289911	CD36	4496
948	NM_001127444	CD36	4496
948	NM_001289909	CD36	4496
948	NM_000072	CD36	4496
948	NM_001001547	CD36	4496
